P_NAME,P_RADIUS in MU,P_DENSITY in MU,P_ESCAPE in MU
K2-8 c,4.5474528301886785,0.6426842394366197,3.6179248888888886
K2-80 b,3.786018867924528,0.8200108309859157,3.402398
K2-80 c,2.77077358490566,1.2283520563380281,3.047579111111111
K2-81 b,3.722566037735849,0.8335180422535211,3.3728144444444443
K2-83 b,2.347754716981132,1.5195877464788734,2.8721568888888886
K2-83 c,2.7919245283018865,1.218607253521127,3.058638
K2-84 b,4.5474528301886785,0.6426842394366197,3.6179248888888886
K2-84 c,3.828320754716981,0.803845352112676,3.4063328888888886
K2-85 b,2.2631509433962265,1.5252567605633802,2.7738153333333333
K2-86 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
K2-88 b,2.326603773584906,1.5327592957746479,2.8585904444444443
K2-89 b,1.163301886792453,1.0122895915492958,1.161548511111111
K2-9 b,4.25133962264151,0.7004575633802816,3.531093777777778
K2-90 c,2.453509433962264,1.4352650704225354,2.9170664444444445
K2-91 b,2.072792452830188,1.451801408450704,2.4785744444444444
KIC 8540376 c,4.526301886792453,0.6484935211267606,3.6173362222222223
KOI-1599.01,3.5956603773584903,0.9359200140845071,3.452157111111111
KOI-1599.02,3.5956603773584903,1.8317384507042256,4.829508444444444
KOI-1831 d,2.1362452830188676,2.1651598591549295,3.119526222222222
KOI-351 b,2.4746603773584903,1.4166338028169017,2.9230546666666664
KOI-351 c,2.242,1.5208074647887326,2.7438808888888886
KOI-55 b,1.438264150943396,1.414875633802817,1.697814822222222
KOI-55 c,1.6286226415094338,1.4617197183098594,1.9540921555555555
KOI-7368 b,4.18788679245283,0.7164063802816901,3.5177680000000002
KOI-7913 b,4.420547169811321,0.664831323943662,3.5770442222222223
KOI-94 b,3.2360943396226416,2.9279025352112678,5.495307777777778
Kapteyn c,4.801264150943396,0.5976708591549296,3.6836568888888888
Kepler-10 b,2.7919245283018865,2.0033792957746477,3.921730888888889
Kepler-10 c,4.378245283018868,0.8308194929577465,3.960462888888889
Kepler-100 b,2.495811320754717,4.4483483098591545,5.224006
Kepler-1001 c,2.9822830188679244,1.1109274647887324,3.1194946666666663
Kepler-1002 b,3.2360943396226416,0.9937123802816902,3.201430222222222
Kepler-1003 b,3.3629999999999995,0.9486518169014084,3.2506695555555556
Kepler-1005 b,2.8342264150943395,1.1873049154929578,3.0648428888888892
Kepler-1006 b,2.897679245283019,1.161670929577465,3.0994484444444446
Kepler-1007 b,2.707320754716981,1.2713028450704227,3.0294008888888886
Kepler-1008 b,2.4112075471698113,1.4735305633802818,2.904736222222222
Kepler-1009 b,4.103283018867924,0.7311745352112676,3.482046222222222
Kepler-1010 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1012 b,2.432358490566038,1.4542285915492958,2.9109615555555557
Kepler-1013 b,4.060981132075471,0.7452832676056338,3.4792384444444444
Kepler-1014 b,4.505150943396226,0.6510934788732394,3.607642888888889
Kepler-1016 b,4.103283018867924,0.739879,3.502711333333333
Kepler-1017 b,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-1019 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-102 d,2.2208490566037735,3.2940509859154927,4.000154222222222
Kepler-102 e,4.18788679245283,1.1462502112676056,4.4496635555555555
Kepler-1020 b,4.293641509433962,0.6951522676056339,3.552698
Kepler-1021 b,4.399396226415094,0.6709351830985916,3.576233777777778
Kepler-1022 b,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-1025 b,3.743716981132075,0.8252008450704226,3.3750124444444443
Kepler-1026 b,4.166735849056604,0.7232151830985917,3.5165942222222224
Kepler-1027 b,1.6709245283018868,1.2954830985915493,1.8874056000000001
Kepler-1028 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1029 b,2.3689056603773584,1.5131745070422535,2.891910222222222
Kepler-1030 b,4.674358490566037,0.6211873521126761,3.6561655555555554
Kepler-1031 b,1.6497735849056603,1.2455068028169014,1.8272161777777778
Kepler-1032 b,3.532207547169811,0.8937969154929578,3.3140433333333332
Kepler-1034 b,4.272490566037735,0.6939614788732394,3.5321677777777776
Kepler-1035 b,2.199698113207547,1.517019718309859,2.688755111111111
Kepler-1037 b,2.4112075471698113,1.4735305633802818,2.904736222222222
Kepler-1038 c,2.665018867924528,1.2962700704225354,3.0112066666666664
Kepler-1039 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1040 b,3.934075471698113,0.7753142816901409,3.437748666666667
Kepler-1042 b,4.124433962264151,0.7328401267605634,3.503979111111111
Kepler-1046 b,3.2360943396226416,0.9937123802816902,3.201430222222222
Kepler-1047 b,3.934075471698113,0.7802525915492958,3.448679555555555
Kepler-1047 c,1.8612830188679246,1.3755961971830986,2.1664587777777777
Kepler-1048 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1049 b,1.7978301886792452,1.3142981830985916,2.045446644444444
Kepler-105 c,2.4746603773584903,2.8709650704225353,4.1612335555555555
Kepler-1050 b,3.0245849056603773,1.086697971830986,3.1290517777777778
Kepler-1050 c,2.7919245283018865,1.2144623380281692,3.0534317777777775
Kepler-1053 b,1.8401320754716979,1.370495295774648,2.1378651333333334
Kepler-1055 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1059 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-106 c,4.71666037735849,0.945619281690141,4.5518222222222215
Kepler-1060 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-1061 b,3.743716981132075,0.8252008450704226,3.3750124444444443
Kepler-1062 b,3.320698113207547,0.9689469859154931,3.2439335555555555
Kepler-1063 b,2.8130754716981135,1.200781,3.0591855555555556
Kepler-1064 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1065 c,3.0245849056603773,1.086697971830986,3.1290517777777778
Kepler-1066 b,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-1067 b,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1067 c,3.2995471698113206,0.9709596056338028,3.2266173333333334
Kepler-1069 b,3.0245849056603773,1.086697971830986,3.1290517777777778
Kepler-107 b,2.897679245283019,1.3643454225352114,3.3589613333333332
Kepler-107 c,3.003433962264151,3.2784036619718315,5.396868444444444
Kepler-1070 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1071 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-1072 b,2.9822830188679244,1.113194676056338,3.122676222222222
Kepler-1073 b,4.335943396226415,0.6860698450704226,3.5641855555555555
Kepler-1073 c,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1073 d,2.8130754716981135,1.1980795774647888,3.0557424444444443
Kepler-1074 b,2.3689056603773584,1.4928178873239437,2.872392
Kepler-1075 b,2.6861698113207546,1.270543985915493,3.0048364444444444
Kepler-1076 b,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1078 b,3.5956603773584903,0.8667123802816902,3.322069333333333
Kepler-1079 b,3.0668867924528302,1.0840424788732395,3.1689357777777776
Kepler-1081 b,1.903584905660377,1.3818111830985917,2.220696133333333
Kepler-1082 b,2.1150943396226416,1.4585780281690142,2.5350533333333334
Kepler-1084 b,2.093943396226415,1.454100281690141,2.5058475555555555
Kepler-1086 b,4.610905660377358,0.6287838028169015,3.628519333333333
Kepler-1087 b,1.1421509433962262,1.0493950985915492,1.1611425777777777
Kepler-1088 b,2.6861698113207546,1.270543985915493,3.0048364444444444
Kepler-1089 b,3.4476037735849054,0.9245378591549297,3.289820666666667
Kepler-1090 b,4.25133962264151,0.7004575633802816,3.531093777777778
Kepler-1091 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1092 b,3.912924528301887,0.7779173943661973,3.425001333333333
Kepler-1093 b,3.6802641509433958,0.8444953380281691,3.3563724444444443
Kepler-1093 c,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-1095 b,2.2843018867924525,1.5286861971830987,2.8028844444444445
Kepler-1096 b,2.347754716981132,1.5126171830985917,2.8655617777777778
Kepler-1098 b,2.453509433962264,1.4352650704225354,2.9170664444444445
Kepler-11 b,3.4053018867924525,0.4568678450704226,2.284249111111111
Kepler-11 c,5.414641509433962,0.17046670422535212,2.2186154444444446
Kepler-11 f,4.695509433962264,0.17426464788732396,1.9452700444444444
Kepler-110 b,3.4476037735849054,0.9245378591549297,3.289820666666667
Kepler-110 c,4.166735849056604,0.7232151830985917,3.5165942222222224
Kepler-1100 b,3.2995471698113206,0.9793299436619719,3.240495333333333
Kepler-1101 b,4.653207547169812,0.6267123098591549,3.655771777777778
Kepler-1103 b,4.293641509433962,0.6913536197183099,3.542977777777778
Kepler-1104 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1105 b,3.786018867924528,0.8200108309859157,3.402398
Kepler-1106 b,3.1091886792452827,1.060402704225352,3.1774228888888887
Kepler-1107 b,2.5381132075471697,1.364511295774648,2.9423348888888885
Kepler-1108 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1109 b,4.124433962264151,0.7328401267605634,3.503979111111111
Kepler-111 b,2.9822830188679244,1.113194676056338,3.122676222222222
Kepler-1111 b,3.7648679245283017,0.8282745070422535,3.400395333333333
Kepler-1114 b,2.5381132075471697,1.3829009295774648,2.9620955555555555
Kepler-1115 b,3.214943396226415,1.0044057323943663,3.197572888888889
Kepler-1117 b,2.093943396226415,1.454100281690141,2.5058475555555555
Kepler-1119 b,3.616811320754717,0.8706612253521128,3.3492146666666667
Kepler-112 b,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-112 c,4.526301886792453,0.6484935211267606,3.6173362222222223
Kepler-1120 b,2.6015660377358487,1.3319754929577465,2.979720222222222
Kepler-1121 b,3.5956603773584903,0.8796483943661972,3.346769111111111
Kepler-1122 b,3.8494716981132076,0.8012100563380282,3.4195335555555553
Kepler-1123 b,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-1124 b,2.4112075471698113,1.4735305633802818,2.904736222222222
Kepler-1125 b,3.468754716981132,0.9149326901408451,3.292764666666667
Kepler-1126 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1127 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-113 b,3.426452830188679,2.7654998591549296,5.654889333333333
Kepler-1130 b,1.5017169811320754,1.216361,1.6436595555555555
Kepler-1130 c,1.5017169811320754,1.1808468169014086,1.6194867777777777
Kepler-1130 d,1.226754716981132,1.0260618450704226,1.23321
Kepler-1131 b,3.003433962264151,1.1020497042253523,3.1290406666666666
Kepler-1132 b,4.441698113207547,0.6622415070422536,3.5871517777777777
Kepler-1133 b,3.722566037735849,0.8335180422535211,3.3728144444444443
Kepler-1135 b,3.4899056603773584,0.9054721690140846,3.2956704444444447
Kepler-1136 b,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1137 b,4.145584905660376,0.725900676056338,3.5052333333333334
Kepler-1138 b,3.214943396226415,1.0044057323943663,3.197572888888889
Kepler-1139 b,2.242,1.5208074647887326,2.7438808888888886
Kepler-114 b,2.3689056603773584,4.7498752112676055,5.123672888888889
Kepler-114 c,3.0245849056603773,0.9780281690140846,2.9684791111111113
Kepler-1141 b,1.5440188679245281,1.2252921408450705,1.6961527333333333
Kepler-1142 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-1143 b,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-1144 b,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-1145 b,2.643867924528302,1.3015981267605634,2.993441333333333
Kepler-1146 b,2.326603773584906,1.5327592957746479,2.8585904444444443
Kepler-1148 b,3.193792452830188,1.0152635915492958,3.1936595555555556
Kepler-1149 b,2.707320754716981,1.2713028450704227,3.0294008888888886
Kepler-115 b,2.051641509433962,1.448421971830986,2.450425777777778
Kepler-1150 b,1.9247358490566038,1.3831415774647888,2.2464511111111114
Kepler-1151 b,4.18788679245283,0.7164063802816901,3.5177680000000002
Kepler-1152 b,1.6497735849056603,1.2455068028169014,1.8272161777777778
Kepler-1153 b,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1154 b,4.420547169811321,0.664831323943662,3.5770442222222223
Kepler-1154 c,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-1155 b,3.828320754716981,0.803845352112676,3.4063328888888886
Kepler-1156 b,2.495811320754717,1.4002626760563381,2.9309542222222222
Kepler-1157 b,2.051641509433962,1.448421971830986,2.450425777777778
Kepler-1158 b,4.420547169811321,0.664831323943662,3.5770442222222223
Kepler-1159 b,4.4628490566037735,0.6596357887323944,3.597135777777778
Kepler-116 c,4.335943396226415,0.6860698450704226,3.5641855555555555
Kepler-1160 b,4.039830188679245,0.7479295915492958,3.4672566666666667
Kepler-1161 b,4.018679245283019,0.755168338028169,3.465754222222222
Kepler-1162 b,4.166735849056604,0.7232151830985917,3.5165942222222224
Kepler-1163 b,1.94588679245283,1.3874981126760564,2.2747113333333333
Kepler-1164 b,2.1150943396226416,1.4585780281690142,2.5350533333333334
Kepler-1165 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1166 b,3.193792452830188,1.0152635915492958,3.1936595555555556
Kepler-1167 b,3.2360943396226416,0.9937123802816902,3.201430222222222
Kepler-1168 b,4.71666037735849,0.6132197746478874,3.665516888888889
Kepler-1169 b,1.776679245283019,1.3135457183098593,2.0208038444444445
Kepler-1170 b,4.5474528301886785,0.6426842394366197,3.6179248888888886
Kepler-1173 b,1.6709245283018868,1.2954830985915493,1.8874056000000001
Kepler-1174 b,3.003433962264151,1.1020497042253523,3.1290406666666666
Kepler-1176 b,4.632056603773584,0.6262604225352113,3.637842444444444
Kepler-1177 b,3.5956603773584903,0.8667123802816902,3.322069333333333
Kepler-1178 b,2.0093396226415097,1.445475633802817,2.3974593333333334
Kepler-1179 b,2.495811320754717,1.4002626760563381,2.9309542222222222
Kepler-118 b,3.7014150943396227,0.8419594366197183,3.3705897777777776
Kepler-1180 b,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-1181 b,2.961132075471698,1.125638985915493,3.1178115555555554
Kepler-1182 b,4.5474528301886785,0.6426842394366197,3.6179248888888886
Kepler-1185 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1186 b,4.209037735849056,0.7096928169014085,3.5189293333333334
Kepler-1188 b,3.934075471698113,0.7753142816901409,3.437748666666667
Kepler-1189 b,3.3418490566037735,0.9587219436619718,3.2473244444444442
Kepler-119 c,1.734377358490566,1.308281704225352,1.9687327333333333
Kepler-1190 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1191 b,2.855377358490566,1.1740309436619718,3.070406
Kepler-1192 b,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-1193 b,2.495811320754717,1.4002626760563381,2.9309542222222222
Kepler-1194 b,2.855377358490566,1.1740309436619718,3.070406
Kepler-1195 b,3.934075471698113,0.7753142816901409,3.437748666666667
Kepler-1196 b,4.209037735849056,0.7096928169014085,3.5189293333333334
Kepler-1197 b,2.3689056603773584,1.4928178873239437,2.872392
Kepler-1198 b,2.77077358490566,1.2283520563380281,3.047579111111111
Kepler-1199 b,2.1785471698113206,1.4685767605633804,2.6200395555555556
Kepler-120 b,4.060981132075471,1.2122077183098592,4.437230888888889
Kepler-120 c,2.876528301886792,1.1748520845070423,3.094231333333333
Kepler-1200 b,2.0093396226415097,1.3972930563380284,2.3571631111111113
Kepler-1201 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1203 b,2.0093396226415097,1.3972930563380284,2.3571631111111113
Kepler-1205 b,2.665018867924528,1.2851500985915494,2.998263111111111
Kepler-1206 b,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1207 b,3.0668867924528302,1.0631955070422534,3.138317333333333
Kepler-1208 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1209 b,2.855377358490566,1.1740309436619718,3.070406
Kepler-121 b,4.420547169811321,0.664831323943662,3.5770442222222223
Kepler-121 c,4.293641509433962,0.6913536197183099,3.542977777777778
Kepler-1210 b,3.214943396226415,1.0044057323943663,3.197572888888889
Kepler-1212 b,4.039830188679245,0.7479295915492958,3.4672566666666667
Kepler-1213 b,2.242,1.5208074647887326,2.7438808888888886
Kepler-1214 b,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-1215 b,2.305452830188679,1.5311652112676055,2.8311300000000004
Kepler-1216 b,2.622716981132075,1.316676253521127,2.9866439999999996
Kepler-1217 b,3.7648679245283017,0.8170054647887325,3.377184222222222
Kepler-1218 b,2.707320754716981,1.2713028450704227,3.0294008888888886
Kepler-1219 b,3.997528301886792,0.7625118028169015,3.464235111111111
Kepler-122 b,4.420547169811321,0.664831323943662,3.5770442222222223
Kepler-122 d,4.145584905660376,0.725900676056338,3.5052333333333334
Kepler-1220 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1221 b,3.553358490566038,0.8846328309859156,3.316752666666667
Kepler-1222 b,1.480566037735849,1.213651915492958,1.6187037999999998
Kepler-1223 b,2.305452830188679,1.5311652112676055,2.8311300000000004
Kepler-1224 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1225 b,3.426452830188679,0.9342905070422535,3.2868377777777775
Kepler-1226 b,2.7284716981132076,1.2567691971830988,3.0355664444444446
Kepler-1227 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1228 b,2.897679245283019,1.161670929577465,3.0994484444444446
Kepler-1229 b,2.643867924528302,1.3015981267605634,2.993441333333333
Kepler-123 c,2.7919245283018865,1.2144623380281692,3.0534317777777775
Kepler-1231 b,2.6861698113207546,1.270543985915493,3.0048364444444444
Kepler-1232 b,3.6379622641509433,0.8618083802816902,3.35163
Kepler-1235 b,1.480566037735849,1.213651915492958,1.6187037999999998
Kepler-1236 b,4.039830188679245,0.7479295915492958,3.4672566666666667
Kepler-1238 b,3.6379622641509433,0.8618083802816902,3.35163
Kepler-124 b,1.374811320754717,1.1455448450704224,1.4602986222222223
Kepler-124 c,3.2995471698113206,0.9793299436619719,3.240495333333333
Kepler-124 d,2.093943396226415,1.454100281690141,2.5058475555555555
Kepler-1240 b,2.1785471698113206,1.4685767605633804,2.6200395555555556
Kepler-1242 b,4.272490566037735,0.6939614788732394,3.5321677777777776
Kepler-1243 b,3.2995471698113206,0.9793299436619719,3.240495333333333
Kepler-1244 b,2.5381132075471697,1.3829009295774648,2.9620955555555555
Kepler-1245 b,2.707320754716981,1.2713028450704227,3.0294008888888886
Kepler-1245 c,2.707320754716981,1.2713028450704227,3.0294008888888886
Kepler-1246 b,2.5592641509433958,1.3650404225352113,2.9674295555555554
Kepler-1247 b,4.399396226415094,0.6709351830985916,3.576233777777778
Kepler-1248 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1249 b,4.484,0.6570154929577465,3.6069982222222223
Kepler-125 b,4.4628490566037735,0.6596357887323944,3.597135777777778
Kepler-125 c,1.3959622641509433,1.1495252112676058,1.4853385777777777
Kepler-1250 b,3.616811320754717,0.8706612253521128,3.3492146666666667
Kepler-1251 b,3.468754716981132,0.9149326901408451,3.292764666666667
Kepler-1252 b,3.1514905660377357,1.0374852253521127,3.1856606666666667
Kepler-1253 b,2.5169622641509433,1.3822291830985918,2.936697777777778
Kepler-1254 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1254 c,2.453509433962264,1.4352650704225354,2.9170664444444445
Kepler-1254 d,2.4746603773584903,1.4166338028169017,2.9230546666666664
Kepler-1255 b,4.378245283018868,0.6771232676056338,3.5754153333333334
Kepler-1256 b,2.8130754716981135,1.200781,3.0591855555555556
Kepler-1257 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1258 b,1.6286226415094338,1.2389814225352114,1.7990589555555554
Kepler-1259 b,2.707320754716981,1.2561502535211269,3.011293111111111
Kepler-126 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-126 c,2.9822830188679244,1.113194676056338,3.122676222222222
Kepler-126 d,4.71666037735849,0.6132197746478874,3.665516888888889
Kepler-1260 b,3.3418490566037735,0.9587219436619718,3.2473244444444442
Kepler-1261 b,4.272490566037735,0.6939614788732394,3.5321677777777776
Kepler-1262 b,3.426452830188679,0.9342905070422535,3.2868377777777775
Kepler-1263 b,2.1573962264150945,1.464283943661972,2.5908073333333332
Kepler-1264 b,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1265 b,2.5381132075471697,1.3829009295774648,2.9620955555555555
Kepler-1266 c,3.172641509433962,1.026289028169014,3.1896893333333334
Kepler-1268 b,3.828320754716981,0.803845352112676,3.4063328888888886
Kepler-1269 b,3.0668867924528302,1.0840424788732395,3.1689357777777776
Kepler-127 b,2.643867924528302,1.3015981267605634,2.993441333333333
Kepler-1271 b,2.7919245283018865,1.2144623380281692,3.0534317777777775
Kepler-1272 b,4.4628490566037735,0.6596357887323944,3.597135777777778
Kepler-1273 b,4.695509433962264,0.6186395070422536,3.6651695555555555
Kepler-1274 b,2.6861698113207546,1.270543985915493,3.0048364444444444
Kepler-1275 b,2.7919245283018865,1.2144623380281692,3.0534317777777775
Kepler-1276 b,2.242,1.5208074647887326,2.7438808888888886
Kepler-1277 b,3.0245849056603773,1.086697971830986,3.1290517777777778
Kepler-1278 b,1.903584905660377,1.3818111830985917,2.220696133333333
Kepler-1279 b,3.2995471698113206,0.9793299436619719,3.240495333333333
Kepler-128 b,2.707320754716981,0.36669283098591554,1.6269846444444445
Kepler-128 c,2.5381132075471697,0.5204268169014085,1.8171189333333333
Kepler-1280 b,3.532207547169811,0.8937969154929578,3.3140433333333332
Kepler-1281 b,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1282 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1283 b,3.5956603773584903,0.8796483943661972,3.346769111111111
Kepler-1284 b,2.2843018867924525,1.5286861971830987,2.8028844444444445
Kepler-1285 b,1.8401320754716979,1.3222384225352113,2.0998893555555553
Kepler-1286 b,4.060981132075471,0.7452832676056338,3.4792384444444444
Kepler-1287 b,2.897679245283019,1.161670929577465,3.0994484444444446
Kepler-1288 b,2.1150943396226416,1.4585780281690142,2.5350533333333334
Kepler-1289 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1290 b,2.6861698113207546,1.270543985915493,3.0048364444444444
Kepler-1291 b,3.1303396226415097,1.0488553521126762,3.181572222222222
Kepler-1292 b,3.426452830188679,0.9342905070422535,3.2868377777777775
Kepler-1293 b,1.8401320754716979,1.3222384225352113,2.0998893555555553
Kepler-1295 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1296 b,1.7132264150943395,1.3035221126760563,1.9411830666666665
Kepler-1297 b,1.8401320754716979,1.3222384225352113,2.0998893555555553
Kepler-1298 b,2.4746603773584903,1.4166338028169017,2.9230546666666664
Kepler-130 b,1.9247358490566038,1.3831415774647888,2.2464511111111114
Kepler-130 d,3.0880377358490563,1.07213061971831,3.173211111111111
Kepler-1300 b,2.5804150943396227,1.3492482253521128,2.974596222222222
Kepler-1301 b,2.643867924528302,1.3015981267605634,2.993441333333333
Kepler-1302 b,2.707320754716981,1.2561502535211269,3.011293111111111
Kepler-1303 b,2.6861698113207546,1.270543985915493,3.0048364444444444
Kepler-1304 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1305 b,3.553358490566038,0.8846328309859156,3.316752666666667
Kepler-1306 b,3.5956603773584903,0.8796483943661972,3.346769111111111
Kepler-1307 b,4.653207547169812,0.6267123098591549,3.655771777777778
Kepler-1309 b,4.4628490566037735,0.6596357887323944,3.597135777777778
Kepler-131 b,4.5474528301886785,1.6306914084507043,5.762973333333334
Kepler-131 c,1.586320754716981,19.584230985915493,6.966855555555556
Kepler-1310 b,2.707320754716981,1.2713028450704227,3.0294008888888886
Kepler-1311 b,2.347754716981132,1.5126171830985917,2.8655617777777778
Kepler-1311 c,2.305452830188679,1.5311652112676055,2.8311300000000004
Kepler-1312 b,3.9552264150943395,0.7726614929577464,3.4503131111111114
Kepler-1312 c,1.94588679245283,1.3752554929577465,2.2646537777777778
Kepler-1313 b,3.320698113207547,0.9689469859154931,3.2439335555555555
Kepler-1315 b,2.6015660377358487,1.3319754929577465,2.979720222222222
Kepler-1315 c,3.4899056603773584,0.9054721690140846,3.2956704444444447
Kepler-1317 b,2.9399811320754714,1.1370929154929579,3.111251111111111
Kepler-1319 b,2.5381132075471697,1.364511295774648,2.9423348888888885
Kepler-132 b,2.2843018867924525,1.5286861971830987,2.8028844444444445
Kepler-132 c,2.4112075471698113,1.4735305633802818,2.904736222222222
Kepler-132 d,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-132 e,2.2208490566037735,1.5180084507042253,2.7154928888888885
Kepler-1320 b,3.214943396226415,1.0044057323943663,3.197572888888889
Kepler-1321 c,4.526301886792453,0.6484935211267606,3.6173362222222223
Kepler-1322 b,3.0457358490566033,1.0748574366197183,3.13372
Kepler-1322 c,4.060981132075471,0.7452832676056338,3.4792384444444444
Kepler-1323 b,2.876528301886792,1.1622192676056338,3.0775506666666668
Kepler-1324 b,2.855377358490566,1.1740309436619718,3.070406
Kepler-1327 b,3.4053018867924525,0.9365790704225353,3.270546888888889
Kepler-1328 b,1.8401320754716979,1.370495295774648,2.1378651333333334
Kepler-1329 b,4.103283018867924,0.7311745352112676,3.482046222222222
Kepler-133 b,3.320698113207547,0.9689469859154931,3.2439335555555555
Kepler-1330 b,3.1091886792452827,1.060402704225352,3.1774228888888887
Kepler-1331 b,1.9881886792452828,1.392626929577465,2.328453333333333
Kepler-1332 b,2.5804150943396227,1.3492482253521128,2.974596222222222
Kepler-1334 b,4.314792452830189,0.6887225211267606,3.5536495555555554
Kepler-1335 b,2.7284716981132076,1.2567691971830988,3.0355664444444446
Kepler-1336 b,3.743716981132075,0.8252008450704226,3.3750124444444443
Kepler-1336 c,3.2360943396226416,0.9937123802816902,3.201430222222222
Kepler-1337 b,4.5474528301886785,0.6426842394366197,3.6179248888888886
Kepler-1338 b,1.734377358490566,1.308281704225352,1.9687327333333333
Kepler-1339 b,1.332509433962264,1.1437677042253522,1.4142680666666667
Kepler-134 b,3.7648679245283017,0.8282745070422535,3.400395333333333
Kepler-134 c,2.3689056603773584,1.5131745070422535,2.891910222222222
Kepler-1340 b,2.9188301886792454,1.1499004084507043,3.1062146666666663
Kepler-1342 b,3.1303396226415097,1.0488553521126762,3.181572222222222
Kepler-1343 b,3.6379622641509433,0.8618083802816902,3.35163
Kepler-1344 b,3.468754716981132,0.9149326901408451,3.292764666666667
Kepler-1345 b,4.4628490566037735,0.6562530422535211,3.5879004444444447
Kepler-1346 b,2.9822830188679244,1.113194676056338,3.122676222222222
Kepler-1347 b,1.94588679245283,1.3874981126760564,2.2747113333333333
Kepler-1348 b,3.6591132075471697,0.8530872676056339,3.3540157777777777
Kepler-1349 b,1.3113584905660376,1.133341591549296,1.3854612222222222
Kepler-135 b,3.4053018867924525,0.9441935352112676,3.2838148888888887
Kepler-135 c,2.1785471698113206,1.5151060563380283,2.6612213333333337
Kepler-1350 c,3.2572452830188676,1.0005819014084507,3.2334735555555554
Kepler-1351 b,1.226754716981132,1.0586352394366199,1.2526318222222221
Kepler-1352 b,1.6709245283018868,1.2954830985915493,1.8874056000000001
Kepler-1353 b,3.4053018867924525,0.9365790704225353,3.270546888888889
Kepler-1355 b,2.749622641509434,1.242453309859155,3.041624888888889
Kepler-1356 b,2.876528301886792,1.1748520845070423,3.094231333333333
Kepler-1357 b,2.4112075471698113,1.4735305633802818,2.904736222222222
Kepler-1358 b,2.1150943396226416,1.4585780281690142,2.5350533333333334
Kepler-136 b,3.8706226415094336,3.214810563380282,6.8873326666666665
Kepler-136 c,3.7648679245283017,0.8170054647887325,3.377184222222222
