,P.Name,PSI_P_RADIUS,PSI_P_DENSITY,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
3817,Kepler-46 d,0.854252,0.855648,0.87308,0.018095,0.85494971506867,0.12569161706335072,0.3278109397119505
3826,Kepler-466 c,0.933763,0.968917,0.908854,0.003692,0.9511776094247594,0.057926582567936806,0.23473062929476432
3827,Kepler-467 b,0.757825,0.645534,0.834698,0.022076,0.6994296273035623,0.13574532422149943,0.308130332048704
3829,Kepler-47 b,0.668947,0.118316,0.93133,0.158329,0.2813310030053567,0.3840007129811089,0.3286811612151622
3837,Kepler-475 b,0.72824,0.589639,0.821346,0.007308,0.6552852091723115,0.07747513515961105,0.22531824193508795
3839,Kepler-477 b,0.782723,0.69486,0.845644,0.033702,0.737484171884387,0.1688191164767782,0.3528475964394977
3841,Kepler-479 b,0.776288,0.685311,0.841556,0.04376,0.7293824138049944,0.19190229430624325,0.3741258593519087
3842,Kepler-48 b,0.811805,0.726826,0.868413,0.008691,0.7681412506368864,0.08687564320912969,0.25832685734267896
3844,Kepler-48 d,0.787646,0.964455,0.757596,0.161804,0.8715785236741437,0.350117213492853,0.5524080412602679
3847,Kepler-481 b,0.726909,0.585789,0.821312,0.007882,0.6525452445623982,0.08045856812049293,0.22913501699069794
3848,Kepler-482 b,0.743332,0.615844,0.828977,0.319084,0.6765918653132034,0.5143085621181122,0.5898957445091845
3850,Kepler-484 b,0.754865,0.642032,0.832511,0.018515,0.696166277321733,0.12415289430778487,0.29399159554138476
3860,Kepler-49 d,0.860526,0.862671,0.878117,0.022142,0.861597832486828,0.13943911436178874,0.34661280804090333
3861,Kepler-49 e,0.869091,0.886377,0.880167,0.269554,0.8776914453878424,0.4870857578681602,0.6538432555675238
3868,Kepler-495 c,0.941793,0.957109,0.914618,0.010602,0.9494201158796879,0.09847222977063128,0.3057638235628342
3869,Kepler-496 b,0.749037,0.630007,0.830226,0.02489,0.6869487268049923,0.14375091352753205,0.31424434286840025
3872,Kepler-499 b,0.768446,0.665493,0.839716,0.011119,0.7151191745981924,0.09662712975143162,0.2628686235967241
3878,Kepler-501 c,0.846081,0.833022,0.871218,0.001756,0.8395261084576227,0.03911340956756391,0.18120907406298964
3880,Kepler-504 b,0.862645,0.869989,0.878118,0.238557,0.8663092178344866,0.45769115757899453,0.6296841023338762
3883,Kepler-507 b,0.923344,0.989914,0.903317,0.001343,0.9560497646127004,0.03483037081341512,0.18248169173245463
3884,Kepler-508 b,0.854252,0.855648,0.87308,0.027429,0.85494971506867,0.15475048083931758,0.3637360024802525
3885,Kepler-509 b,0.72824,0.589639,0.821346,0.057201,0.6552852091723115,0.2167528835932754,0.37687525610488304
3886,Kepler-51 b,0.450687,0.009101,0.792947,0.142469,0.06404453440380374,0.33611064568531596,0.1467175852141723
3889,Kepler-510 b,0.730921,0.595338,0.822265,0.013893,0.659655248063714,0.10688183964079212,0.2655280897414675
3893,Kepler-513 b,0.76537,0.662104,0.837335,0.046069,0.71186693874628,0.1964056672171147,0.3739180405841206
3894,Kepler-514 b,0.840091,0.821001,0.8683,0.002874,0.8304911505193779,0.04995492167945016,0.20368387363675108
3895,Kepler-515 b,0.889254,0.933147,0.888301,0.062576,0.9109361680919251,0.23576751976470384,0.46343193784524234
3898,Kepler-518 b,0.777883,0.686974,0.842833,0.01182,0.7310166865687814,0.09981125217128578,0.27011792025805026
3899,Kepler-519 b,0.779487,0.691616,0.843001,0.092625,0.7342381636717068,0.2794332972732491,0.45295760404108526
3902,Kepler-52 d,0.801204,0.734713,0.852913,0.436942,0.7672385512029488,0.6104699108440972,0.6843800478893423
3903,Kepler-520 b,0.85014,0.84426,0.872134,0.010428,0.8471948987098542,0.09536568225520121,0.28424165690234665
3904,Kepler-520 c,0.981948,0.986125,0.973293,0.001395,0.9840342837015386,0.03684757434350326,0.19041868717446936
3907,Kepler-523 b,0.799474,0.733236,0.851395,0.011472,0.7656390258235274,0.09882916290245507,0.2750771964514514
3908,Kepler-524 b,0.808228,0.754875,0.853943,0.003284,0.7810960962007172,0.05295610268892529,0.20338093588221057
3909,Kepler-524 c,0.989528,0.964925,0.97558,0.000335,0.9771490702037228,0.018078144263170375,0.13290990127814292
3911,Kepler-526 b,0.794346,0.718529,0.850693,0.002547,0.755487019765396,0.04654798675560523,0.18752706415360776
3913,Kepler-528 b,0.7811,0.693255,0.844311,0.023571,0.7358678417351855,0.14107180647103093,0.32219591207450365
3914,Kepler-529 b,0.815425,0.768003,0.857771,0.000674,0.7913588606157134,0.024044493215703257,0.1379413743416426
3915,Kepler-529 c,0.794346,0.725209,0.848233,0.011787,0.7589906905318404,0.0999906114142723,0.2754849237327144
3919,Kepler-53 d,0.776288,0.685311,0.841556,0.012581,0.7293824138049944,0.10289614198792878,0.2739537121748434
3924,Kepler-534 b,0.759318,0.649859,0.834808,0.019546,0.7024597042976913,0.12773862833144875,0.2995517302321958
3925,Kepler-534 c,0.941793,0.944429,0.910346,0.006429,0.943110079045389,0.07650238188448776,0.2686078320269902
3926,Kepler-535 b,0.743332,0.615844,0.828977,0.0022,0.6765918653132034,0.0427053790522927,0.16998268168227645
3928,Kepler-537 b,0.898638,0.9511,0.893459,0.003054,0.9244969452626656,0.05223623058759121,0.21975494445009489
3929,Kepler-538 b,0.762327,0.98335,0.721966,0.438132,0.8658142153198918,0.562420134340868,0.6978189932170424
3932,Kepler-54 b,0.779487,0.576548,0.593825,0.126054,0.670381735189735,0.27359462083527886,0.42826724910286085
3933,Kepler-54 c,0.939095,0.153732,0.526734,0.20326,0.37995914588281726,0.327206284841841,0.35259753333793437
3934,Kepler-54 d,0.875672,0.903559,0.882139,0.425572,0.8895062206910078,0.6127100933622687,0.7382475462376467
3937,Kepler-542 b,0.866928,0.881068,0.87941,0.024406,0.8739694039862036,0.14650215172481257,0.35782453552772314
3938,Kepler-543 b,0.726909,0.585789,0.821312,0.072106,0.6525452445623982,0.24335472683307388,0.39849713893164124
3939,Kepler-544 b,0.776288,0.685311,0.841556,0.011714,0.7293824138049944,0.09928739589696167,0.2691068198313413
3946,Kepler-55 b,0.734994,0.47878,0.512306,0.224809,0.5932119581734677,0.3393685305887981,0.44868415458207717
3947,Kepler-55 c,0.763845,0.243368,0.432317,0.355877,0.43115592302553374,0.39223931089196046,0.4112375252023124
3948,Kepler-55 d,0.862645,0.869989,0.878118,0.007726,0.8663092178344866,0.08236710306912584,0.2671242793815398
3949,Kepler-55 e,0.87127,0.89226,0.880749,0.022775,0.881702540656428,0.14163000556026253,0.35337732770463287
3950,Kepler-55 f,0.862645,0.869989,0.878118,0.065185,0.8663092178344866,0.23924907905778864,0.45526221295663677
3958,Kepler-556 b,0.759318,0.649859,0.834808,0.017836,0.7024597042976913,0.1220230940764903,0.29277347315366664
3960,Kepler-558 b,0.743332,0.618157,0.828056,0.123466,0.6778612535939784,0.3197448390451361,0.4655562666588657
3965,Kepler-560 b,0.840091,0.821001,0.8683,0.534222,0.8304911505193779,0.6810763265596594,0.7520823505681031
3972,Kepler-566 b,0.771557,0.674482,0.840005,0.087881,0.7213884587890217,0.2716992443953424,0.4427196620531979
3973,Kepler-567 b,0.757825,0.645534,0.834698,0.066376,0.6994296273035623,0.2353803612198775,0.4057486886270821
3974,Kepler-568 b,0.756341,0.641243,0.834589,0.208513,0.6964182449239825,0.4171602283979143,0.5389972116003598
3978,Kepler-570 b,0.732272,0.595021,0.824025,0.007744,0.6600887953237807,0.07988272403968208,0.22962946474382542
3982,Kepler-574 b,0.740524,0.612302,0.827011,0.014242,0.6733678981418701,0.10852783358198946,0.2703315726825021
3983,Kepler-575 b,0.740524,0.612302,0.827011,0.012425,0.6733678981418701,0.10136869178893453,0.26126312967448334
3986,Kepler-578 b,0.794346,0.725209,0.848233,0.002087,0.7589906905318404,0.042074484797796394,0.1787012654416608
3987,Kepler-579 b,0.794346,0.725209,0.848233,0.025568,0.7589906905318404,0.1472671767367053,0.3343268104176908
3994,Kepler-583 b,0.754865,0.642032,0.832511,0.009689,0.696166277321733,0.08981202079343277,0.2500481957033607
3998,Kepler-587 b,0.760819,0.651591,0.835936,0.026899,0.7040900603111793,0.14995280078744777,0.3249311874078331
4000,Kepler-589 b,0.754865,0.639514,0.833493,0.054784,0.6947997809513184,0.21368687491748295,0.3853175234593399
4001,Kepler-589 c,0.967072,0.98598,0.955058,0.006267,0.976480235621797,0.07736503400115584,0.2748552830679028
4002,Kepler-59 b,0.972948,0.983791,0.961506,0.008175,0.9783544786364501,0.08865839807936979,0.294515433941389
4003,Kepler-59 c,0.796045,0.723393,0.850924,0.014903,0.7588500383376151,0.11261136875111677,0.29232711385370375
4006,Kepler-592 b,0.740524,0.612302,0.827011,0.001303,0.6733678981418701,0.03282674721930274,0.1486757471072413
4008,Kepler-594 b,0.768446,0.671052,0.837593,0.031862,0.7180997320651219,0.16336275024007157,0.3425065651587088
4010,Kepler-595 c,0.997472,0.450654,0.788516,0.037173,0.6704586092280418,0.1712060316344024,0.33880164973189486
4012,Kepler-597 b,0.743332,0.618157,0.828056,0.020432,0.6778612535939784,0.1300724420928584,0.2969361356505725
4013,Kepler-598 b,0.880135,0.90912,0.885568,0.005303,0.8945101068182517,0.06852858603531814,0.24758738419910692
4017,Kepler-60 b,0.840091,0.901102,0.840659,0.003174,0.8700618830186735,0.051655122359742796,0.2119980024148289
4018,Kepler-60 c,0.808228,0.698151,0.874793,0.004462,0.7511758691731251,0.06247660654997197,0.21663545238063542
4019,Kepler-60 d,0.794346,0.669574,0.869072,0.006864,0.7292965299547228,0.07723542068248221,0.23733420379988954
4021,Kepler-601 b,0.808228,0.747524,0.856604,0.013968,0.7772836209981527,0.10938484662877213,0.29158712192060127
4022,Kepler-602 b,0.7811,0.696296,0.843171,0.011605,0.7374800374247428,0.09891915615794547,0.27009424833821544
4025,Kepler-603 d,0.918253,0.996881,0.901612,0.002504,0.9567596191797604,0.04751459194815841,0.21321360861305674
4027,Kepler-605 b,0.893912,0.945338,0.889747,0.004702,0.9192654579913248,0.06468068022214979,0.24384157793043612
4028,Kepler-605 c,0.957454,0.931663,0.925119,0.002712,0.9444704685706166,0.05008914780668563,0.21750338135137864
4030,Kepler-607 b,0.96123,0.93445,0.930674,0.000468,0.9477454159741423,0.020869964829869744,0.14063930282481715
4034,Kepler-61 b,0.771557,0.674482,0.840005,0.683494,0.7213884587890217,0.7577191943391695,0.7393306985369894
4037,Kepler-611 b,0.852189,0.849935,0.872603,0.000562,0.851061253797281,0.022145042018474476,0.13728360144473323
4039,Kepler-613 b,0.753396,0.637765,0.832415,0.029773,0.6931735712936552,0.1574277351517197,0.33034034781689814
4040,Kepler-614 b,0.740524,0.612302,0.827011,0.047667,0.6733678981418701,0.1985475593831362,0.365644024623705
4041,Kepler-615 b,0.836163,0.814462,0.865925,0.06149,0.825241170389602,0.23075035915465006,0.4363767826736482
4042,Kepler-616 b,0.734994,0.600732,0.824997,0.018766,0.6644805607450078,0.1244262580888777,0.28753926644251654
4045,Kepler-617 b,0.918253,0.996881,0.901612,0.016244,0.9567596191797604,0.12101977246714687,0.34027464116341183
4048,Kepler-619 c,0.844071,0.827459,0.870771,0.000622,0.8357237256348535,0.02327272141370665,0.13946169884783763
4055,Kepler-621 b,0.751935,0.635998,0.831354,0.008856,0.6915411456522309,0.08580484266053985,0.24359306064824413
4056,Kepler-622 b,0.774702,0.680715,0.841399,0.115423,0.7261895564726885,0.31163567956349286,0.47571690733384464
4058,Kepler-624 b,0.750482,0.631779,0.831265,0.011527,0.6885773503957271,0.09788764812273304,0.2596212960849336
4059,Kepler-625 b,0.794346,0.718529,0.850693,0.003348,0.755487019765396,0.05336778207870362,0.20079508618023728
4060,Kepler-625 c,0.985,0.993957,0.983601,0.001279,0.9894683648303264,0.035468657699439375,0.18733690169475647
4061,Kepler-626 b,0.753396,0.637765,0.832415,0.024935,0.6931735712936552,0.14407035789849348,0.31601544978379426
4064,Kepler-629 b,0.905858,0.97017,0.895687,0.016327,0.9374626690487468,0.12092924232376552,0.33669964400765245
4068,Kepler-632 b,0.763845,0.660372,0.836174,0.115409,0.7102266190026955,0.31064771875228697,0.4697129751138849
4069,Kepler-633 b,0.85633,0.861397,0.873564,0.007241,0.858859763296663,0.07953286694191276,0.2613571871520586
4070,Kepler-633 c,0.751935,0.633534,0.83232,0.031189,0.6902002523108783,0.16111867824681284,0.33347286602952486
4071,Kepler-634 b,0.810011,0.752586,0.85689,0.001665,0.7807707335998193,0.03777197175155144,0.17173016652286363
4075,Kepler-638 b,0.82094,0.779785,0.860109,0.001521,0.8000979301935482,0.036169404045408325,0.17011485917774893
4076,Kepler-639 b,0.741924,0.616366,0.827075,0.00461,0.6762371833787314,0.061748001991967325,0.20434357084653357
4078,Kepler-641 b,0.817252,0.769317,0.85947,0.004744,0.7929223523674938,0.06385394020732002,0.22501381396954606
4082,Kepler-645 b,0.779487,0.691616,0.843001,0.001038,0.7342381636717068,0.02958099115986481,0.1473753460684932
4083,Kepler-646 b,0.794346,0.718529,0.850693,0.041397,0.755487019765396,0.18765963370155023,0.37652943762134994
4084,Kepler-647 b,0.955609,0.960343,0.932513,0.009184,0.9579730757630927,0.09254295971061224,0.29774765113128127
4087,Kepler-649 b,0.756341,0.641243,0.834589,0.061921,0.6964182449239825,0.22732924464089524,0.3978897253922334
4088,Kepler-65 b,0.896267,0.905424,0.906094,0.000441,0.9008338649318197,0.019989683689343358,0.13419159443361472
4090,Kepler-65 d,0.875672,0.918218,0.822015,0.0035,0.8966926968008605,0.05363816272021256,0.21931016570380585
4093,Kepler-651 b,0.743332,0.618157,0.828056,0.061077,0.6778612535939784,0.2248892534382201,0.39044040679141523
4094,Kepler-652 b,0.72824,0.589639,0.821346,0.007443,0.6552852091723115,0.07818745601437611,0.22635168095031094
4095,Kepler-653 b,0.801204,0.734713,0.852913,0.018406,0.7672385512029488,0.12529451974448044,0.3100496505439483
4096,Kepler-653 c,0.929343,0.900174,0.880231,0.00025,0.914642228241185,0.014834343598555347,0.11648226081029688
4097,Kepler-654 b,0.782723,0.69486,0.845644,0.006724,0.737484171884387,0.07540630116906676,0.23581974805459757
4101,Kepler-658 b,0.85633,0.861397,0.873564,0.004158,0.858859763296663,0.060268392313052456,0.22751285052993964
4102,Kepler-659 b,0.726909,0.585789,0.821312,0.082593,0.6525452445623982,0.26045080536638776,0.4122571218114771
4106,Kepler-662 b,0.768446,0.671052,0.837593,0.076654,0.7180997320651219,0.25338676725906584,0.4265641448569987
4110,Kepler-666 b,0.739131,0.61051,0.82605,0.002719,0.6717491100180185,0.04739229842495508,0.17842571083975514
4117,Kepler-672 b,0.726909,0.585789,0.821312,0.101429,0.6525452445623982,0.28862580419636774,0.43398317477332876
4119,Kepler-674 b,0.844071,0.827459,0.870771,0.010287,0.8357237256348535,0.09464471077138964,0.28124158706972713
4120,Kepler-675 b,0.73363,0.596794,0.824944,0.005165,0.6616842012773163,0.0652750776330446,0.20782561826429372
4125,Kepler-68 b,0.744747,0.723815,0.78962,0.003217,0.7342064081748402,0.050400471624777475,0.19236514560061505
4126,Kepler-68 c,0.999341,0.635611,0.872538,0.007635,0.7969894179667633,0.08162001978681456,0.2550495874615935
4128,Kepler-680 b,0.736366,0.604703,0.825049,0.001867,0.6672950841254565,0.03924750288871892,0.1618322147838365
4131,Kepler-683 b,0.797755,0.728295,0.851158,0.001847,0.7622342013613664,0.039649575357120784,0.17384551304722326
4138,Kepler-69 b,0.759318,0.649859,0.834808,0.018807,0.7024597042976913,0.1253005748430549,0.29667929613065874
4139,Kepler-69 c,0.840091,0.816444,0.869897,0.619013,0.8281831056016538,0.7338102967804419,0.7795699394602755
4141,Kepler-691 b,0.7811,0.696296,0.843171,0.138545,0.7374800374247428,0.341785204763167,0.5020555403538176
4155,Kepler-705 b,0.777883,0.686974,0.842833,0.825165,0.7310166865687814,0.8339522123269415,0.7807899736881523
4157,Kepler-707 b,0.915737,0.989949,0.900909,0.005086,0.9521202273941038,0.06769064317909824,0.2538693179100936
4160,Kepler-710 b,0.811805,0.757686,0.857179,0.002015,0.7842788300279436,0.04155978446767981,0.18053935620391867
4164,Kepler-713 b,0.729577,0.591442,0.822227,0.00725,0.6568884837124183,0.07720845646689228,0.22520511960946432
4168,Kepler-716 c,0.903433,0.966029,0.894173,0.011039,0.9342068708573065,0.09935177777473335,0.30465572935535634
4169,Kepler-717 b,0.736366,0.604703,0.825049,0.000785,0.6672950841254565,0.025449233092570786,0.13031557135444471
4184,Kepler-730 c,0.866928,0.880529,0.879595,0.001152,0.8737020343984555,0.03183227041855481,0.16676906015269474
4186,Kepler-732 b,0.768446,0.671052,0.837593,0.179009,0.7180997320651219,0.387216587115015,0.5273140690883026
4187,Kepler-732 c,0.931128,0.968789,0.905622,0.007684,0.9497718483888643,0.08341941889032793,0.2814772027553772
4192,Kepler-737 b,0.799474,0.733236,0.851395,0.514713,0.7656390258235274,0.6619849504596007,0.7119280248590617
4193,Kepler-738 b,0.726909,0.585789,0.821312,0.067369,0.6525452445623982,0.23522535604819478,0.39178461875084686
4199,Kepler-743 b,0.944512,0.956262,0.917636,0.003855,0.9503688411053889,0.059476775131138374,0.23774960326794614
4200,Kepler-744 b,0.85633,0.8513,0.877054,0.028245,0.8538112958962303,0.15739247196101852,0.36658351088032903
4201,Kepler-745 b,0.769997,0.669969,0.83986,0.005384,0.7182437748376244,0.06724437701399277,0.21976773007685763
4202,Kepler-746 b,0.969998,0.982946,0.957621,0.004176,0.976450538485181,0.06323784702217494,0.24849271574323104
4208,Kepler-750 c,0.85633,0.8513,0.877054,0.001695,0.8538112958962303,0.03855653679987351,0.18143871320743735
4209,Kepler-751 b,0.732272,0.597147,0.823163,0.050534,0.6612669869152701,0.20395518880871846,0.3672449225915537
4211,Kepler-753 b,0.808228,0.754875,0.853943,0.036887,0.7810960962007172,0.17748069033277958,0.37232979248234016
4212,Kepler-754 b,0.792656,0.720317,0.848022,0.008234,0.7556213284125852,0.08356203173690789,0.2512792339726802
4213,Kepler-755 b,0.832284,0.803552,0.865157,0.001733,0.8177918272812464,0.03872101601197985,0.1779486736073731
4214,Kepler-755 c,0.933763,0.961695,0.906425,0.005961,0.947626090968901,0.07350645838972247,0.2639254398969923
4215,Kepler-756 b,0.967072,0.981304,0.953502,0.0014,0.9741620100825119,0.03653632165393774,0.18865920741755807
4216,Kepler-757 b,0.91076,0.983262,0.897172,0.000234,0.9463169126249409,0.01448924594311243,0.11709576630753823
4217,Kepler-758 b,0.729577,0.591442,0.822227,0.004224,0.6568884837124183,0.05893290123521835,0.19675452760527845
4218,Kepler-758 c,0.844071,0.827459,0.870771,0.000992,0.8357237256348535,0.029390556850798184,0.1567239154367706
4219,Kepler-758 d,0.776288,0.685311,0.841556,0.009225,0.7293824138049944,0.08810989785489483,0.2535070215546597
4220,Kepler-758 e,0.875672,0.903559,0.882139,0.002322,0.8895062206910078,0.04525844405191146,0.20064313475165602
4221,Kepler-759 b,0.754865,0.639514,0.833493,0.080117,0.6947997809513184,0.2584123810520696,0.42372734836222997
4224,Kepler-760 c,0.884662,0.921073,0.886909,0.003014,0.9026839326840819,0.05170245377155711,0.21603465995049526
4225,Kepler-761 b,0.789307,0.710648,0.847607,0.016815,0.7489455527179529,0.11938388377415102,0.2990184422721237
4227,Kepler-763 b,0.941793,0.955399,0.914043,0.001121,0.948571605313484,0.032010032849092804,0.17425213986003535
4228,Kepler-764 b,0.854252,0.855648,0.87308,0.011777,0.85494971506867,0.10140149486077608,0.2944370546292666
4229,Kepler-765 b,0.734994,0.600732,0.824997,0.037953,0.6644805607450078,0.17694945928428263,0.3428986379803018
4232,Kepler-768 b,0.826558,0.787475,0.864047,0.042747,0.8067798714953169,0.19218589206546874,0.39376605910590073
4234,Kepler-769 c,0.826558,0.787475,0.864047,0.018844,0.8067798714953169,0.12760133881742777,0.3208522895878332
4236,Kepler-770 b,0.751935,0.635998,0.831354,0.043765,0.6915411456522309,0.19074644901019783,0.3631928108837055
4237,Kepler-770 c,0.947253,0.957458,0.92137,0.001028,0.9523418308958186,0.030776100467733075,0.1711997893318639
4238,Kepler-770 d,0.901027,0.957871,0.894037,0.005091,0.9290143343980221,0.06746511963229591,0.25035187878320453
4239,Kepler-771 b,0.822801,0.785078,0.860435,0.004728,0.8037182114883301,0.06378194634847702,0.22641270248032147
4240,Kepler-772 b,0.822801,0.785078,0.860435,0.005934,0.8037182114883301,0.0714550298439515,0.2396449640364386
4241,Kepler-773 b,0.893912,0.938967,0.891901,0.002465,0.916162577768815,0.046888548335387824,0.2072619919589373
4243,Kepler-775 b,0.950016,0.959014,0.925255,0.000748,0.9545043971737375,0.026307617528008878,0.15846367599437217
4244,Kepler-776 b,0.928513,0.975857,0.904837,0.012331,0.9518907030962116,0.10562928120081098,0.31709230635540087
4245,Kepler-777 b,0.88695,0.927095,0.887598,0.043217,0.9068003695687381,0.19585536185154595,0.42142818428410883
4246,Kepler-778 b,0.846081,0.833022,0.871218,0.008494,0.8395261084576227,0.0860239832372345,0.2687366366560005
4247,Kepler-779 b,0.975787,0.960599,0.957266,0.082629,0.9681632178579188,0.28124354626195425,0.5218138142582526
4248,Kepler-78 b,0.967072,0.824022,0.900027,0.000257,0.8926861730664366,0.015208778353306357,0.1165189518714819
4249,Kepler-780 b,0.96495,0.955363,0.942247,0.000196,0.9601445343540731,0.013589717142015869,0.11422824798325672
4252,Kepler-783 b,0.929343,0.900174,0.880231,0.006386,0.914642228241185,0.07497436339176212,0.26186775057957334
4253,Kepler-783 c,0.7476,0.625835,0.830144,0.013188,0.6840133375892608,0.10463239972398607,0.2675256192501521
4254,Kepler-784 b,0.864779,0.875248,0.87885,0.008611,0.8699977529810062,0.08699297299207563,0.27510669026441936
4256,Kepler-786 b,0.734994,0.600732,0.824997,0.34927,0.6644805607450078,0.5367929788940984,0.5972340409081968
4257,Kepler-787 b,0.928513,0.975857,0.904837,0.002805,0.9518907030962116,0.05037923962308284,0.21898751066275182
4259,Kepler-789 b,0.776288,0.685311,0.841556,0.004302,0.7293824138049944,0.060169543059591206,0.20949130424518383
4264,Kepler-790 b,0.768446,0.671052,0.837593,0.046751,0.7180997320651219,0.19788458844235446,0.3769626903823131
4266,Kepler-792 b,0.799474,0.733236,0.851395,0.008288,0.7656390258235274,0.08400215330573378,0.2536046664083305
4267,Kepler-793 b,0.9083,0.977047,0.896305,0.002621,0.9420465965651593,0.04846870541906396,0.21368148955852143
4268,Kepler-794 b,0.777883,0.686974,0.842833,0.005085,0.7310166865687814,0.06546606605715667,0.2187619406839216
4269,Kepler-795 b,0.846081,0.833022,0.871218,0.059708,0.8395261084576227,0.22807604947473112,0.4375794764930243
4270,Kepler-796 b,0.923344,0.989914,0.903317,0.001522,0.9560497646127004,0.037078949203018144,0.18827989977061219
4271,Kepler-797 b,0.768446,0.665493,0.839716,0.018775,0.7151191745981924,0.12556141087133418,0.29965208576563085
4272,Kepler-798 b,0.740524,0.612302,0.827011,0.013727,0.6733678981418701,0.1065475480571937,0.26785387525186644
4278,Kepler-80 d,0.875672,0.670692,0.735105,0.013517,0.7663590575076411,0.09968156441890345,0.2763907917405319
4279,Kepler-80 e,0.860526,0.998797,0.831142,0.024276,0.9270872597668464,0.1420450745080589,0.3628886590802389
4280,Kepler-80 f,0.944512,0.956262,0.917636,0.002511,0.9503688411053889,0.048001916586736415,0.2135872792030795
4281,Kepler-80 g,0.964171,0.980072,0.94955,0.117314,0.9720889878565645,0.33375965708875005,0.5695999361365458
4283,Kepler-801 b,0.794346,0.725209,0.848233,0.067962,0.7589906905318404,0.2400991693988132,0.426887613287299
4286,Kepler-804 b,0.802945,0.739695,0.853166,0.019524,0.7706713967541549,0.12906282572452843,0.3153807669629846
4287,Kepler-804 c,0.961293,0.979218,0.945756,0.011081,0.9702141046562867,0.10237149132448936,0.31515435075168846
4289,Kepler-806 b,0.961293,0.979218,0.945756,0.0033,0.9702141046562867,0.05586586435382523,0.23281290678331412
4291,Kepler-808 b,0.889254,0.933147,0.888301,0.000753,0.9109361680919251,0.02586292042674222,0.15349094315041176
4293,Kepler-81 b,0.736366,0.899132,0.654772,0.036423,0.8136892738091119,0.15443043921455382,0.3544832745539802
4294,Kepler-81 c,0.743332,0.479652,0.887558,0.091051,0.5971102749609991,0.28427635050774097,0.41200040026265333
4295,Kepler-81 d,0.944512,0.956262,0.917636,0.197833,0.9503688411053889,0.42607356499552984,0.6363387778459233
4296,Kepler-810 b,0.804695,0.744716,0.853421,0.004929,0.7741248230227474,0.06485762953577628,0.22407119624364424
4299,Kepler-813 b,0.773125,0.676156,0.841243,0.042117,0.7230166716611727,0.18823026173014795,0.3689086842865629
4300,Kepler-814 b,0.776288,0.685311,0.841556,0.001312,0.7293824138049944,0.03322832334018676,0.15567965404817113
4308,Kepler-82 d,0.830363,0.798155,0.864781,0.002457,0.8140997360673936,0.04609519407704018,0.19371650763962708
4309,Kepler-82 e,0.730921,0.595338,0.822265,0.009842,0.659655248063714,0.0899596138831198,0.24360281486835353
4312,Kepler-821 b,0.920789,0.996901,0.902581,0.002739,0.9580894921086442,0.04972091470397543,0.21825921725303846
4313,Kepler-822 b,0.830363,0.798155,0.864781,0.002373,0.8140997360673936,0.045300389766535124,0.19203915057270562
4314,Kepler-823 b,0.866928,0.881068,0.87941,0.001544,0.8739694039862036,0.036848460483444895,0.17945591950817757
4315,Kepler-824 b,0.813609,0.762825,0.857473,0.003296,0.7878078988084595,0.05316230815154662,0.20465015582861837
4316,Kepler-825 b,0.875672,0.903559,0.882139,0.002117,0.8895062206910078,0.043214445073377954,0.1960599849956119
4317,Kepler-825 c,0.81909,0.774532,0.859787,0.006848,0.7964994763840086,0.07673214043671661,0.24721874864109517
4318,Kepler-826 b,0.933763,0.968917,0.908854,0.001635,0.9511776094247594,0.03854836300026241,0.19148456795738775
4320,Kepler-828 b,0.877896,0.90319,0.884916,0.00061,0.8904531926159848,0.023233569678377017,0.14383464914955907
4321,Kepler-829 b,0.777883,0.686974,0.842833,0.00654,0.7310166865687814,0.07424370559178738,0.23296649471607825
4323,Kepler-83 c,0.743332,0.922521,0.719736,0.262084,0.8280938231698145,0.4343170383763455,0.5997126451700506
4324,Kepler-83 d,0.802945,0.434866,0.562285,0.056628,0.5909090288445422,0.17844067636052044,0.32471865787872184
4325,Kepler-830 b,0.842075,0.821933,0.870331,0.011886,0.8319430455115302,0.10170916510324918,0.29088869447338817
4326,Kepler-831 b,0.931128,0.968789,0.905622,0.005409,0.9497718483888643,0.0699893520330057,0.2578253599782743
4327,Kepler-832 b,0.784355,0.699555,0.845833,0.007576,0.7407425072351391,0.08005017681429567,0.24350886776057576
4328,Kepler-833 b,0.790976,0.715463,0.847813,0.13192,0.752272598123845,0.33443009876504837,0.5015801025646821
4329,Kepler-834 b,0.790976,0.715463,0.847813,0.070616,0.752272598123845,0.24468175822484192,0.429030747118796
4335,Kepler-84 b,0.760819,0.409459,0.509761,0.006549,0.5581435182110422,0.05777910339387416,0.1795801549373886
4336,Kepler-84 c,0.743332,0.775277,0.622947,0.011571,0.7591364850697139,0.08490064626962507,0.25387236594255447
4337,Kepler-84 d,0.905858,0.97017,0.895687,0.002281,0.9374626690487468,0.04520024388208542,0.20584834532090387
4339,Kepler-84 f,0.76537,0.662104,0.837335,0.065755,0.71186693874628,0.2346464636959185,0.40870167579648314
4341,Kepler-842 b,0.860526,0.862671,0.878117,0.00235,0.861597832486828,0.045426588579817434,0.19783692844775363
4343,Kepler-844 b,0.846081,0.833022,0.871218,0.012192,0.8395261084576227,0.10306255312187837,0.294149118900801
4344,Kepler-845 b,0.787646,0.709059,0.846218,0.001506,0.7473202025330239,0.03569879981175838,0.16333534309973805
